Person_ID,Name_Eng,Name_Chn,Index_Year/01/01 00:00,Sex,Birth_Year,Death_Year,Posting_Name_Eng,Posting_Name_Chn,Posting_First_Year,Posting_Last_Year,Posting_Type,X,Y
480612,Zhang Tong,張通,1505/01/01 00:00,M,unknown,unknown,Taining,泰寧,1368,1643,Xian,117.159111,26.898485
480642,Zhang Heng,張恒,1505/01/01 00:00,M,unknown,unknown,Taining,泰寧,1368,1643,Xian,117.159111,26.898485
480675,Zhang Ding,張定,1505/01/01 00:00,M,unknown,unknown,Huai'an,懷安,1368,1643,Xian,119.2296143,26.09373856
480681,Zhang Mou,張某,1505/01/01 00:00,M,unknown,unknown,Huai'an,懷安,1368,1643,Xian,119.2296143,26.09373856
480685,Zhang Yi,張毅,1505/01/01 00:00,M,unknown,unknown,Huai'an,懷安,1368,1643,Xian,119.2296143,26.09373856
480720,Zhang You,張佑,1505/01/01 00:00,M,unknown,unknown,Changle,長樂,1368,1643,Xian,119.518837,25.959837
480725,Zhang Yi,張益,1505/01/01 00:00,M,unknown,unknown,Lianjiang,連江,1368,1643,Xian,119.534469,26.198015
480778,Zhang Yu,張昱,1505/01/01 00:00,M,unknown,unknown,Gutian,古田,1368,1643,Xian,118.784904,26.60171
480902,Zhang Shu,張恕,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480922,Zhang Rong,張榮,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480924,Zhang Hua,張華,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480925,Zhang Hua,張華,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480934,Zhang Wang,張旺,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480938,Zhang Shun,張順,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480938,Zhang Shun,張順,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
480940,Zhang Liang,張良,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480942,Zhang Liang,張亮,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480944,Zhang Wang,張旺,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480946,Zhang Qing,張清,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480959,Zhang Rong,張榮,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480967,Zhang Neng,張能,1509/01/01 00:00,M,unknown,unknown,Fuzhou you wei,福州右衛,1375,1643,Wei,119.304627,26.082595
480990,Zhang Cheng,張誠,1515/01/01 00:00,M,unknown,unknown,Fuzhou zhong wei,福州中衛,1388,1643,Wei,119.304627,26.082595
480991,Zhang Gang,張綱,1515/01/01 00:00,M,unknown,unknown,Fuzhou zhong wei,福州中衛,1388,1643,Wei,119.304627,26.082595
480995,Zhang Kuang,張鑛,1515/01/01 00:00,M,unknown,unknown,Fuzhou zhong wei,福州中衛,1388,1643,Wei,119.304627,26.082595
481271,Zhang Pei,張裴,1119/01/01 00:00,M,unknown,unknown,Jianan,建安,960,1279,Xian,118.323784,27.038864
481292,Zhang Yong,張泳,1119/01/01 00:00,M,unknown,unknown,Pucheng,浦城,960,1279,Xian,118.536255,27.924686
481409,Zhang Xiwen,張希文,1197/01/01 00:00,M,unknown,unknown,Zhenghe,政和,1115,1279,Xian,118.853187,27.372105
481436,Zhang Mao,張茂,1323/01/01 00:00,M,unknown,unknown,Chong'an,崇安,1280,1367,Xian,118.026779,27.756025
481437,Zhang Duanben,張端本,1323/01/01 00:00,M,unknown,unknown,Chong'an,崇安,1280,1367,Xian,118.026779,27.756025
481475,Zhang Min,張敏,1505/01/01 00:00,M,unknown,unknown,Youxi,尤溪,1368,1643,Xian,118.18219,26.171848
481482,Zhang Xin,張信,1505/01/01 00:00,M,unknown,unknown,Ouning,甌寧,1368,1643,Xian,118.3237839,27.03886414
481508,Zhang Zhun,張準,1505/01/01 00:00,M,unknown,unknown,Jian'an,建安,1368,1643,Xian,118.323784,27.038864
481512,Zhang Duan,張端,1505/01/01 00:00,M,unknown,unknown,Jian'an,建安,1368,1643,Xian,118.323784,27.038864
481523,Zhang Chang,張瑺,1505/01/01 00:00,M,unknown,unknown,Jian'an,建安,1368,1643,Xian,118.323784,27.038864
481563,Zhang Zongyan,張宗顔,1505/01/01 00:00,M,unknown,unknown,Pucheng,浦城,1368,1643,Xian,118.536255,27.924686
481566,Zhang Yong,張鏞,1505/01/01 00:00,M,unknown,unknown,Pucheng,浦城,1368,1643,Xian,118.536255,27.924686
481589,Zhang Xie,張恊,1505/01/01 00:00,M,unknown,unknown,Pucheng,浦城,1368,1643,Xian,118.536255,27.924686
481598,Zhang Guangqi,張光啓,1505/01/01 00:00,M,unknown,unknown,Jianyang,建陽,1368,1643,Xian,118.10537,27.33988
481624,Zhang Lun,張輪,1505/01/01 00:00,M,unknown,unknown,Jianyang,建陽,1368,1643,Xian,118.10537,27.33988
481641,Zhang Shen,張紳,1505/01/01 00:00,M,unknown,unknown,Songxi,松溪,1368,1643,Xian,118.774612,27.528404
481642,Zhang Zhen,張禛,1505/01/01 00:00,M,unknown,unknown,Songxi,松溪,1368,1643,Xian,118.774612,27.528404
481646,Zhang Weiqing,張惟清,1505/01/01 00:00,M,unknown,unknown,Songxi,松溪,1368,1643,Xian,118.774612,27.528404
481648,Zhang Zhu,張翥,1505/01/01 00:00,M,unknown,unknown,Songxi,松溪,1368,1643,Xian,118.774612,27.528404
481662,Zhang Shi,張湜,1505/01/01 00:00,M,unknown,unknown,Songxi,松溪,1368,1643,Xian,118.774612,27.528404
481663,Zhang Wen,張忞,1505/01/01 00:00,M,unknown,unknown,Songxi,松溪,1368,1643,Xian,118.774612,27.528404
481671,Zhang Rui,張鋭,1505/01/01 00:00,M,unknown,unknown,Chong'an,崇安,1368,1643,Xian,118.026779,27.756025
481671,Zhang Rui,張鋭,1505/01/01 00:00,M,unknown,unknown,Gucheng,穀城,1368,1643,Xian,111.645805,32.26936
481678,Zhang Lin,張麟,1505/01/01 00:00,M,unknown,unknown,Chong'an,崇安,1368,1643,Xian,118.026779,27.756025
481693,Zhang E,張鍔,1505/01/01 00:00,M,unknown,unknown,Chong'an,崇安,1368,1643,Xian,118.026779,27.756025
481723,Zhang Xi,張熙,1505/01/01 00:00,M,unknown,unknown,Zhenghe,政和,1368,1643,Xian,118.853187,27.372105
481737,Zhang Yong,張庸,1505/01/01 00:00,M,unknown,unknown,Zhenghe,政和,1368,1643,Xian,118.853187,27.372105
481790,Zhang Tong,張統,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481873,Zhang Jin,張瑾,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481874,Zhang Kai,張鎧,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481906,Zhang Lingguan,張靈官,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481906,Zhang Lingguan,張靈官,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481909,Zhang Ren,張仁,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481912,Zhang Sheng,張勝,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481912,Zhang Sheng,張勝,1505/01/01 00:00,M,unknown,unknown,Yanping wei,延平衛,1368,1643,Wei,118.175616,26.642922
481912,Zhang Sheng,張勝,1505/01/01 00:00,M,unknown,unknown,Xianyou,仙遊,1368,1643,Xian,118.68367,25.36455727
481912,Zhang Sheng,張勝,1515/01/01 00:00,M,unknown,unknown,Zhendong wei,鎮東衛,1388,1643,Wei,119.430463,25.701898
481917,Zhang Rong,張榮,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
481962,Zhang Jun,張俊,1505/01/01 00:00,M,unknown,unknown,Pucheng,浦城,1368,1643,Xian,118.536255,27.924686
482180,Zhang Youzhi,張祐之,1119/01/01 00:00,M,unknown,unknown,Jinjiang,晉江,960,1279,Xian,118.589905,24.909641
482186,Zhang Congshan,張從善,1119/01/01 00:00,M,unknown,unknown,Jinjiang,晉江,960,1279,Xian,118.589905,24.909641
482199,Zhang Yingchen,張應辰,1119/01/01 00:00,M,unknown,unknown,Jinjiang,晉江,960,1279,Xian,118.589905,24.909641
482243,Zhang Zao,張藻,1245/01/01 00:00,M,unknown,unknown,Nan'an,南安,1211,1279,Xian,114.745163,25.658571
482274,Zhang Shi,張識,1119/01/01 00:00,M,unknown,unknown,Tong'an,同安,960,1279,Xian,118.144119,24.736046
482279,Zhang Rui,張瑞,1119/01/01 00:00,M,unknown,unknown,Tong'an,同安,960,1279,Xian,118.144119,24.736046
482284,Zhang Jian,張鑒,1119/01/01 00:00,M,unknown,unknown,Tong'an,同安,960,1279,Xian,118.144119,24.736046
482295,Zhang Tianlin,張天麟,1119/01/01 00:00,M,unknown,unknown,Tong'an,同安,960,1279,Xian,118.144119,24.736046
482315,Zhang Baobian,張豹變,1119/01/01 00:00,M,unknown,unknown,Tong'an,同安,960,1279,Xian,118.144119,24.736046
482362,Zhang Shen,張紳,1119/01/01 00:00,M,unknown,unknown,Yongchun,永春,960,1279,Xian,118.28717,25.32579
482377,Zhang Rui,張叡,1119/01/01 00:00,M,unknown,unknown,Yongchun,永春,960,1279,Xian,118.28717,25.32579
482617,Zhang You,張祐,1323/01/01 00:00,M,unknown,unknown,Jinjiang,晉江,1280,1367,Xian,118.589905,24.909641
482617,Zhang You,張祐,1323/01/01 00:00,M,unknown,unknown,Nan'an,南安,1280,1367,Xian,118.537849,24.953764
482625,Zhang Yu,張羽,1323/01/01 00:00,M,unknown,unknown,Nan'an,南安,1280,1367,Xian,118.537849,24.953764
482630,Zhang Kui,張夔,1323/01/01 00:00,M,unknown,unknown,Nan'an,南安,1280,1367,Xian,118.537849,24.953764
482641,Zhang Huairen,張懷仁,1323/01/01 00:00,M,unknown,unknown,Nan'an,南安,1280,1367,Xian,118.537849,24.953764
482671,Zhang Shiying,張世英,1323/01/01 00:00,M,unknown,unknown,Tong'an,同安,1280,1367,Xian,118.144119,24.736046
482706,Zhang Huan,張煥,1323/01/01 00:00,M,unknown,unknown,Yongchun,永春,1280,1367,Xian,118.28717,25.32579
482715,Zhang Min,張敏,1323/01/01 00:00,M,unknown,unknown,Yongchun,永春,1280,1367,Xian,118.28717,25.32579
482725,Zhang Dun,張鈍,1323/01/01 00:00,M,unknown,unknown,Anxi,安溪,1280,1367,Xian,118.181251,25.060591
482734,Zhang Kang,張康,1323/01/01 00:00,M,unknown,unknown,Anxi,安溪,1280,1367,Xian,118.181251,25.060591
482752,Zhang Hao,張灝,1505/01/01 00:00,M,unknown,unknown,Putian,莆田,1368,1643,Xian,119.011101,25.433954
482807,Zhang Ben,張本,1505/01/01 00:00,M,unknown,unknown,Nanjing,南靖,1368,1643,Xian,117.505692,24.572994
482828,Zhang Dong,張侗,1505/01/01 00:00,M,unknown,unknown,Xianyou,仙遊,1368,1643,Xian,118.68367,25.36455727
482832,Zhang Wen,張文,1505/01/01 00:00,M,unknown,unknown,Putian,莆田,1368,1643,Xian,119.011101,25.433954
482848,Zhang Di,張廸,1505/01/01 00:00,M,unknown,unknown,Jinjiang,晉江,1368,1643,Xian,118.589905,24.909641
482864,Zhang Jiahui,張嘉會,1505/01/01 00:00,M,unknown,unknown,Jinjiang,晉江,1368,1643,Xian,118.589905,24.909641
482880,Zhang Xuan,張瑄,1505/01/01 00:00,M,unknown,unknown,Jinjiang,晉江,1368,1643,Xian,118.589905,24.909641
482891,Zhang Duo,張鐸,1505/01/01 00:00,M,unknown,unknown,Nan'an,南安,1368,1643,Xian,118.537849,24.953764
482906,Zhang Guang,張廣,1505/01/01 00:00,M,unknown,unknown,Nan'an,南安,1368,1643,Xian,118.537849,24.953764
482906,Zhang Guang,張廣,1511/01/01 00:00,M,unknown,unknown,Zhenhai wei,鎮海衛,1379,1643,Wei,0,0
482920,Zhang Qi,張琦,1505/01/01 00:00,M,unknown,unknown,Tong'an,同安,1368,1643,Xian,118.144119,24.736046
482927,Zhang Sizhong,張思忠,1505/01/01 00:00,M,unknown,unknown,Tong'an,同安,1368,1643,Xian,118.144119,24.736046
482928,Zhang Xun,張遜,1505/01/01 00:00,M,unknown,unknown,Tong'an,同安,1368,1643,Xian,118.144119,24.736046
482929,Zhang Ji,張伋,1505/01/01 00:00,M,unknown,unknown,Tong'an,同安,1368,1643,Xian,118.144119,24.736046
483072,Zhang Huan,張桓,1505/01/01 00:00,M,unknown,unknown,Hui'an,惠安,1368,1643,Xian,118.802818,25.022078
483076,Zhang Yong,張用,1505/01/01 00:00,M,unknown,unknown,Hui'an,惠安,1368,1643,Xian,118.802818,25.022078
483095,Zhang Yu,張瑜,1505/01/01 00:00,M,unknown,unknown,Hui'an,惠安,1368,1643,Xian,118.802818,25.022078
483293,Zhang Yu,張昱,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483299,Zhang Mou,張某,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483300,Zhang Shou,張壽,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483327,Zhang Sheng,張晟,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483345,Zhang Yong,張勇,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483357,Zhang Shun,張順,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483359,Zhang Wanzhu,張關住,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483369,Zhang Wen,張文,1505/01/01 00:00,M,unknown,unknown,Yongning,永寧,1368,1643,Xian,114.0800858,26.76047516
483599,Zhang Qingyu,張慶餘,1119/01/01 00:00,M,unknown,unknown,Longxi,龍溪,960,1279,Xian,117.653053,24.511744
483605,Zhang Yi,張繹,1119/01/01 00:00,M,unknown,unknown,Longxi,龍溪,960,1279,Xian,117.653053,24.511744
483607,Zhang Ji,張紀,1119/01/01 00:00,M,unknown,unknown,Longxi,龍溪,960,1279,Xian,117.653053,24.511744
483613,Zhang Xun,張濬,1119/01/01 00:00,M,unknown,unknown,Longxi,龍溪,960,1279,Xian,117.653053,24.511744
483685,Zhang Yi,張鏔,1323/01/01 00:00,M,unknown,unknown,Zhangpu,漳浦,1280,1367,Xian,117.610733,24.117096
483750,Zhang Ning,張寧,1505/01/01 00:00,M,unknown,unknown,Longxi,龍溪,1368,1643,Xian,117.653053,24.511744
483750,Zhang Ning,張寧,1505/01/01 00:00,M,unknown,unknown,Changting,長汀,1368,1643,Xian,116.349541,25.833382
483756,Zhang Zhi,張質,1505/01/01 00:00,M,unknown,unknown,Longxi,龍溪,1368,1643,Xian,117.653053,24.511744
483765,Zhang Xiu,張修,1505/01/01 00:00,M,unknown,unknown,Longxi,龍溪,1368,1643,Xian,117.653053,24.511744
483772,Zhang Li,張理,1505/01/01 00:00,M,unknown,unknown,Zhangpu,漳浦,1368,1643,Xian,117.610733,24.117096
483772,Zhang Li,張理,1505/01/01 00:00,M,unknown,unknown,Jiangle,將樂,1368,1643,Xian,117.455017,26.720821
483791,Zhang Lu,張輅,1505/01/01 00:00,M,unknown,unknown,Zhangpu,漳浦,1368,1643,Xian,117.610733,24.117096
483830,Zhang Wensheng,張文盛,1557/01/01 00:00,M,unknown,unknown,Zhangping,漳平,1471,1643,Xian,117.40403,25.289463
484003,Zhang Wen,張文,1511/01/01 00:00,M,unknown,unknown,Zhenhai wei,鎮海衛,1379,1643,Wei,0,0
484016,Zhang Hai,張海,1511/01/01 00:00,M,unknown,unknown,Zhenhai wei,鎮海衛,1379,1643,Wei,0,0
484018,Zhang Kai,張鎧,1511/01/01 00:00,M,unknown,unknown,Zhenhai wei,鎮海衛,1379,1643,Wei,0,0
484021,Zhang Xun,張勲,1511/01/01 00:00,M,unknown,unknown,Zhenhai wei,鎮海衛,1379,1643,Wei,0,0
484021,Zhang Xun,張勲,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
484160,Zhang Xizu,張希祖,1119/01/01 00:00,M,unknown,unknown,Changting,長汀,960,1279,Xian,116.3495407,25.83338165
484248,Zhang Tuan,張摶,1119/01/01 00:00,M,unknown,unknown,Changting,長汀,960,1279,Xian,116.3495407,25.83338165
484330,Zhang Yuanlin,張元林,1136/01/01 00:00,M,unknown,unknown,Wuping,武平,994,1279,Xian,116.090599,25.091484
484331,Zhang Anjie,張安節,1136/01/01 00:00,M,unknown,unknown,Wuping,武平,994,1279,Xian,116.090599,25.091484
484445,Zhang De,張徳,1119/01/01 00:00,M,unknown,unknown,Shaowu,邵武,960,1279,Xian,117.483398,27.337692
484535,Zhang Dezhong,張得中,1505/01/01 00:00,M,unknown,unknown,Changting,長汀,1368,1643,Xian,116.349541,25.833382
484538,Zhang Lin,張琳,1505/01/01 00:00,M,unknown,unknown,Changting,長汀,1368,1643,Xian,116.349541,25.833382
484538,Zhang Lin,張琳,1505/01/01 00:00,M,unknown,unknown,Shanghang,上杭,1368,1643,Xian,116.417839,25.053339
484538,Zhang Lin,張琳,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
484544,Zhang Fei,張斐,1505/01/01 00:00,M,unknown,unknown,Changting,長汀,1368,1643,Xian,116.349541,25.833382
484551,Zhang Sicheng,張思誠,1505/01/01 00:00,M,unknown,unknown,Ninghua,寧化,1368,1643,Xian,116.659508,26.266445
484559,Zhang Bao,張珤,1505/01/01 00:00,M,unknown,unknown,Ninghua,寧化,1368,1643,Xian,116.659508,26.266445
484560,Zhang Feng,張鳯,1505/01/01 00:00,M,unknown,unknown,Ninghua,寧化,1368,1643,Xian,116.659508,26.266445
484584,Zhang Guangqi,張光啓,1505/01/01 00:00,M,unknown,unknown,Shanghang,上杭,1368,1643,Xian,116.417839,25.053339
484598,Zhang Zhen,張鎮,1505/01/01 00:00,M,unknown,unknown,Shanghang,上杭,1368,1643,Xian,116.417839,25.053339
484619,Zhang Zhen,張貞,1505/01/01 00:00,M,unknown,unknown,Shanghang,上杭,1368,1643,Xian,116.417839,25.053339
484664,Zhang Sheng,張昇,1505/01/01 00:00,M,unknown,unknown,Qingliu,清流,1368,1643,Xian,116.81414,26.163521
484697,Zhang Xun,張恂,1557/01/01 00:00,M,unknown,unknown,Guihua,歸化,1472,1643,Xian,117.198692,26.349825
484728,Zhang Jun,張俊,1515/01/01 00:00,M,unknown,unknown,Pinghai wei,平海衛,1388,1643,Wei,119.269508,25.184362
484949,Zhang Min,張旻,1505/01/01 00:00,M,unknown,unknown,Nanping,南平,1368,1643,Xian,118.169182,26.642174
484950,Zhang Di,張迪,1505/01/01 00:00,M,unknown,unknown,Nanping,南平,1368,1643,Xian,118.169182,26.642174
485009,Zhang Jin,張縉,1505/01/01 00:00,M,unknown,unknown,Shunchang,順昌,1368,1643,Xian,117.806282,26.797091
485010,Zhang Deng,張登,1505/01/01 00:00,M,unknown,unknown,Shunchang,順昌,1368,1643,Xian,117.806282,26.797091
485012,Zhang Zhuo,張倬,1505/01/01 00:00,M,unknown,unknown,Shunchang,順昌,1368,1643,Xian,117.806282,26.797091
485013,Zhang Qian,張乾,1505/01/01 00:00,M,unknown,unknown,Shunchang,順昌,1368,1643,Xian,117.806282,26.797091
485042,Zhang Chong,張冲,1547/01/01 00:00,M,unknown,unknown,Yong'an,永安,1452,1643,Xian,117.361435,25.965034
485062,Zhang Gui,張璝,1505/01/01 00:00,M,unknown,unknown,Yanping wei,延平衛,1368,1643,Wei,118.175616,26.642922
485080,Zhang Shen,張紳,1505/01/01 00:00,M,unknown,unknown,Yanping wei,延平衛,1368,1643,Wei,118.175616,26.642922
485090,Zhang Zhen,張眞,1505/01/01 00:00,M,unknown,unknown,Yanping wei,延平衛,1368,1643,Wei,118.175616,26.642922
485090,Zhang Zhen,張眞,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485171,Zhang Zhu,張注,1119/01/01 00:00,M,unknown,unknown,Shaowu,邵武,960,1279,Xian,117.483398,27.337692
485236,Zhang Xiang,張祥,1323/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1280,1367,Xian,117.483398,27.337692
485288,Zhang Ao,張翺,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485299,Zhang Mou,張某,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485323,Zhang Zhongda,張仲達,1505/01/01 00:00,M,unknown,unknown,Taining,泰寧,1368,1643,Xian,117.159111,26.898485
485323,Zhang Zhongda,張仲達,1505/01/01 00:00,M,unknown,unknown,Taining,泰寧,1368,1643,Xian,117.159111,26.898485
485325,Zhang Yuan,張淵,1505/01/01 00:00,M,unknown,unknown,Taining,泰寧,1368,1643,Xian,117.159111,26.898485
485329,Zhang Quan,張泉,1505/01/01 00:00,M,unknown,unknown,Taining,泰寧,1368,1643,Xian,117.159111,26.898485
485372,Zhang He,張翯,1505/01/01 00:00,M,unknown,unknown,Taining,泰寧,1368,1643,Xian,117.159111,26.898485
485408,Zhang Qin,張芹,1505/01/01 00:00,M,unknown,unknown,Jianning,建寧,1368,1643,Xian,116.832527,26.832491
485425,Zhang Lv,張履,1505/01/01 00:00,M,unknown,unknown,Guangze,光澤,1368,1643,Xian,117.333252,27.539524
485431,Zhang Rui,張睿,1505/01/01 00:00,M,unknown,unknown,Guangze,光澤,1368,1643,Xian,117.333252,27.539524
485445,Zhang Guan,張貫,1505/01/01 00:00,M,unknown,unknown,Guangze,光澤,1368,1643,Xian,117.333252,27.539524
485557,Zhang Chun,張春,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485597,Zhang Zhen,張禛,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485613,Zhang Shan,張山,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485614,Zhang Zhe,張哲,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485628,Zhang Shan,張山,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485630,Zhang Chun,張純,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485634,Zhang Cheng,張誠,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485634,Zhang Cheng,張誠,1505/01/01 00:00,M,unknown,unknown,Xianyou,仙遊,1368,1643,Xian,118.68367,25.36455727
485648,Zhang Yu,張鈺,1505/01/01 00:00,M,unknown,unknown,Shaowu,邵武,1368,1643,Xian,117.483398,27.337692
485838,Zhang Feng,張奉,1129/01/01 00:00,M,unknown,unknown,Xinghua,興化,979,1279,Xian,118.806289,25.620206
485852,Zhang Ming,張銘,1129/01/01 00:00,M,unknown,unknown,Xinghua,興化,979,1279,Xian,118.806289,25.620206
485861,Zhang Fang,張昉,1129/01/01 00:00,M,unknown,unknown,Xinghua,興化,979,1279,Xian,118.806289,25.620206
485868,Zhang Zhuo,張擢,1129/01/01 00:00,M,unknown,unknown,Xinghua,興化,979,1279,Xian,118.806289,25.620206
485874,Zhang Yuan,張元,1323/01/01 00:00,M,unknown,unknown,Xinghua,興化,1280,1367,Xian,119.835282,32.934967
485959,Zhang Yuan,張源,1505/01/01 00:00,M,unknown,unknown,Fu'an,福安,1368,1643,Xian,119.646772,27.088657
486008,Zhang Su,張肅,1505/01/01 00:00,M,unknown,unknown,Putian,莆田,1368,1643,Xian,119.011101,25.433954
486032,Zhang Yi,張義,1505/01/01 00:00,M,unknown,unknown,Putian,莆田,1368,1643,Xian,119.011101,25.433954
486060,Zhang Yin,張寅,1505/01/01 00:00,M,unknown,unknown,Xianyou,仙遊,1368,1643,Xian,118.68367,25.36455727
486062,Zhang Jin,張謹,1505/01/01 00:00,M,unknown,unknown,Xianyou,仙遊,1368,1643,Xian,118.68367,25.36455727
486067,Zhang Wei,張威,1505/01/01 00:00,M,unknown,unknown,Xianyou,仙遊,1368,1643,Xian,118.68367,25.36455727
486070,Zhang Wenyuan,張文淵,1505/01/01 00:00,M,unknown,unknown,Xianyou,仙遊,1368,1643,Xian,118.68367,25.36455727
486086,Zhang Guang,張廣,1505/01/01 00:00,M,unknown,unknown,Xinghua,興化,1368,1643,Xian,119.835282,32.934967
486087,Zhang Gang,張剛,1505/01/01 00:00,M,unknown,unknown,Xinghua,興化,1368,1643,Xian,119.835282,32.934967
486088,Zhang Hong,張宏,1505/01/01 00:00,M,unknown,unknown,Xinghua,興化,1368,1643,Xian,119.835282,32.934967
486089,Zhang Xuan,張瑄,1505/01/01 00:00,M,unknown,unknown,Xinghua,興化,1368,1643,Xian,119.835282,32.934967
486089,Zhang Xuan,張瑄,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
486090,Zhang Kui,張魁,1505/01/01 00:00,M,unknown,unknown,Xinghua,興化,1368,1643,Xian,119.835282,32.934967
486090,Zhang Kui,張魁,1515/01/01 00:00,M,unknown,unknown,Pinghai wei,平海衛,1388,1643,Wei,119.269508,25.184362
486131,Zhang Qing,張清,1515/01/01 00:00,M,unknown,unknown,Pinghai wei,平海衛,1388,1643,Wei,119.269508,25.184362
486152,Zhang Cheng,張誠,1515/01/01 00:00,M,unknown,unknown,Pinghai wei,平海衛,1388,1643,Wei,119.269508,25.184362
486267,Zhang Mou,張某,1505/01/01 00:00,M,unknown,unknown,Fu'an,福安,1368,1643,Xian,119.646772,27.088657
486270,Zhang Chang,張昌,1505/01/01 00:00,M,unknown,unknown,Fu'an,福安,1368,1643,Xian,119.646772,27.088657
486285,Zhang Zheng,張政,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
486289,Zhang Wu,張武,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
486291,Zhang Xiang,張翔,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
486293,Zhang Yi,張義,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
486296,Zhang Zhong,張忠,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
486298,Zhang Sheng,張勝,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
486302,Zhang Hong,張宏,1420/01/01 00:00,M,unknown,unknown,Funing,福寧,1368,1472,Xian,119.990395,26.883463
